Running ./MiniRTS_bench
Run on (6 X 4000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x6)
  L1 Instruction 32 KiB (x6)
  L2 Unified 256 KiB (x6)
  L3 Unified 9216 KiB (x1)
Load Average: 4.86, 3.95, 1.67
----------------------------------------------------------------------------------------------------
Benchmark                                          Time             CPU   Iterations UserCounters...
BM_Async_Throughput_1_000_000/3/256              276 ms          276 ms            3 QueueCapacity=256 Threads=3 Throughput_Mops=3.64826 ns_per_task=274.103
BM_Async_Throughput_1_000_000/3/1024             272 ms          272 ms            3 QueueCapacity=1.024k Threads=3 Throughput_Mops=3.74135 ns_per_task=267.284
BM_Async_Throughput_1_000_000/3/4096             269 ms          269 ms            3 QueueCapacity=4.096k Threads=3 Throughput_Mops=3.7241 ns_per_task=268.521
BM_Async_Throughput_1_000_000/3/16384            274 ms          273 ms            3 QueueCapacity=16.384k Threads=3 Throughput_Mops=3.59819 ns_per_task=277.918
BM_Async_Throughput_1_000_000/3/65536            275 ms          274 ms            3 QueueCapacity=65.536k Threads=3 Throughput_Mops=3.6168 ns_per_task=276.487
BM_Async_Throughput_1_000_000/3/262144           278 ms          278 ms            2 QueueCapacity=262.144k Threads=3 Throughput_Mops=3.61018 ns_per_task=276.994
BM_Async_Throughput_1_000_000/3/1048576          288 ms          288 ms            3 QueueCapacity=1.04858M Threads=3 Throughput_Mops=3.61737 ns_per_task=276.444
BM_Async_Throughput_1_000_000/4/64               297 ms          297 ms            2 QueueCapacity=64 Threads=4 Throughput_Mops=3.31683 ns_per_task=301.493
BM_Async_Throughput_1_000_000/4/256              295 ms          295 ms            2 QueueCapacity=256 Threads=4 Throughput_Mops=3.41673 ns_per_task=292.678
BM_Async_Throughput_1_000_000/4/1024             296 ms          296 ms            2 QueueCapacity=1.024k Threads=4 Throughput_Mops=3.41163 ns_per_task=293.115
BM_Async_Throughput_1_000_000/4/4096             291 ms          291 ms            2 QueueCapacity=4.096k Threads=4 Throughput_Mops=3.4143 ns_per_task=292.886
BM_Async_Throughput_1_000_000/4/16384            293 ms          293 ms            2 QueueCapacity=16.384k Threads=4 Throughput_Mops=3.45468 ns_per_task=289.462
BM_Async_Throughput_1_000_000/4/65536            295 ms          295 ms            2 QueueCapacity=65.536k Threads=4 Throughput_Mops=3.40824 ns_per_task=293.407
BM_Async_Throughput_1_000_000/4/262144           290 ms          290 ms            2 QueueCapacity=262.144k Threads=4 Throughput_Mops=3.4132 ns_per_task=292.98
BM_Async_Throughput_1_000_000/4/1048576          310 ms          310 ms            2 QueueCapacity=1.04858M Threads=4 Throughput_Mops=3.20038 ns_per_task=312.463
BM_Enqueue_Latency_Single_Task/1/64              321 ms          321 ms            2 QueueCapacity=64 Threads=1 avg_latency=300.489
BM_Enqueue_Latency_Single_Task/1/256             326 ms          326 ms            2 QueueCapacity=256 Threads=1 avg_latency=300.926
BM_Enqueue_Latency_Single_Task/1/1024            316 ms          316 ms            2 QueueCapacity=1.024k Threads=1 avg_latency=297.413
BM_Enqueue_Latency_Single_Task/1/4096            326 ms          325 ms            2 QueueCapacity=4.096k Threads=1 avg_latency=306.672
BM_Enqueue_Latency_Single_Task/1/16384           325 ms          325 ms            2 QueueCapacity=16.384k Threads=1 avg_latency=307.829
BM_Enqueue_Latency_Single_Task/1/65536           326 ms          326 ms            2 QueueCapacity=65.536k Threads=1 avg_latency=309.927
BM_Enqueue_Latency_Single_Task/1/262144          324 ms          324 ms            2 QueueCapacity=262.144k Threads=1 avg_latency=310.012
BM_Enqueue_Latency_Single_Task/1/1048576         321 ms          321 ms            2 QueueCapacity=1.04858M Threads=1 avg_latency=303.776
BM_Enqueue_Latency_Single_Task/2/64              395 ms          394 ms            2 QueueCapacity=64 Threads=2 avg_latency=362.708
BM_Enqueue_Latency_Single_Task/2/256             398 ms          398 ms            2 QueueCapacity=256 Threads=2 avg_latency=385.241
BM_Enqueue_Latency_Single_Task/2/1024            396 ms          396 ms            2 QueueCapacity=1.024k Threads=2 avg_latency=391.602
BM_Enqueue_Latency_Single_Task/2/4096            400 ms          400 ms            2 QueueCapacity=4.096k Threads=2 avg_latency=376.56
BM_Enqueue_Latency_Single_Task/2/16384           393 ms          393 ms            2 QueueCapacity=16.384k Threads=2 avg_latency=374.573
BM_Enqueue_Latency_Single_Task/2/65536           405 ms          405 ms            2 QueueCapacity=65.536k Threads=2 avg_latency=394.789
BM_Enqueue_Latency_Single_Task/2/262144          398 ms          397 ms            2 QueueCapacity=262.144k Threads=2 avg_latency=365.448
BM_Enqueue_Latency_Single_Task/2/1048576         402 ms          402 ms            2 QueueCapacity=1.04858M Threads=2 avg_latency=383.536
BM_Enqueue_Latency_Single_Task/3/64              393 ms          393 ms            2 QueueCapacity=64 Threads=3 avg_latency=363.903
BM_Enqueue_Latency_Single_Task/3/256             399 ms          399 ms            2 QueueCapacity=256 Threads=3 avg_latency=382.582
BM_Enqueue_Latency_Single_Task/3/1024            387 ms          387 ms            2 QueueCapacity=1.024k Threads=3 avg_latency=372.924
BM_Enqueue_Latency_Single_Task/3/4096            385 ms          385 ms            2 QueueCapacity=4.096k Threads=3 avg_latency=361.416
BM_Enqueue_Latency_Single_Task/3/16384           389 ms          389 ms            2 QueueCapacity=16.384k Threads=3 avg_latency=369.872
BM_Enqueue_Latency_Single_Task/3/65536           382 ms          382 ms            2 QueueCapacity=65.536k Threads=3 avg_latency=362.381
BM_Enqueue_Latency_Single_Task/3/262144          389 ms          388 ms            2 QueueCapacity=262.144k Threads=3 avg_latency=371.889
BM_Enqueue_Latency_Single_Task/3/1048576         398 ms          398 ms            2 QueueCapacity=1.04858M Threads=3 avg_latency=379.116
BM_Enqueue_Latency_Single_Task/4/64              412 ms          412 ms            2 QueueCapacity=64 Threads=4 avg_latency=389.663
BM_Enqueue_Latency_Single_Task/4/256             420 ms          420 ms            2 QueueCapacity=256 Threads=4 avg_latency=399.676
BM_Enqueue_Latency_Single_Task/4/1024            408 ms          408 ms            2 QueueCapacity=1.024k Threads=4 avg_latency=389.119
BM_Enqueue_Latency_Single_Task/4/4096            402 ms          402 ms            2 QueueCapacity=4.096k Threads=4 avg_latency=386.866
BM_Enqueue_Latency_Single_Task/4/16384           415 ms          414 ms            2 QueueCapacity=16.384k Threads=4 avg_latency=395.506
BM_Enqueue_Latency_Single_Task/4/65536           407 ms          407 ms            2 QueueCapacity=65.536k Threads=4 avg_latency=381.97
BM_Enqueue_Latency_Single_Task/4/262144          411 ms          411 ms            2 QueueCapacity=262.144k Threads=4 avg_latency=389.205
BM_Enqueue_Latency_Single_Task/4/1048576         413 ms          413 ms            2 QueueCapacity=1.04858M Threads=4 avg_latency=392.087
BM_Async_Latency_Single_Task/1/64                329 ms          329 ms            2 QueueCapacity=64 Threads=1 avg_latency=309.769
BM_Async_Latency_Single_Task/1/256               325 ms          325 ms            2 QueueCapacity=256 Threads=1 avg_latency=306.767
BM_Async_Latency_Single_Task/1/1024              328 ms          328 ms            2 QueueCapacity=1.024k Threads=1 avg_latency=308.139
BM_Async_Latency_Single_Task/1/4096              325 ms          325 ms            2 QueueCapacity=4.096k Threads=1 avg_latency=301.16
BM_Async_Latency_Single_Task/1/16384             319 ms          319 ms            2 QueueCapacity=16.384k Threads=1 avg_latency=287.471
BM_Async_Latency_Single_Task/1/65536             326 ms          326 ms            2 QueueCapacity=65.536k Threads=1 avg_latency=305.405
BM_Async_Latency_Single_Task/1/262144            327 ms          326 ms            2 QueueCapacity=262.144k Threads=1 avg_latency=306.364
BM_Async_Latency_Single_Task/1/1048576           333 ms          333 ms            2 QueueCapacity=1.04858M Threads=1 avg_latency=313.348
BM_Async_Latency_Single_Task/2/64                390 ms          390 ms            2 QueueCapacity=64 Threads=2 avg_latency=374.55
BM_Async_Latency_Single_Task/2/256               392 ms          392 ms            2 QueueCapacity=256 Threads=2 avg_latency=362.738
BM_Async_Latency_Single_Task/2/1024              378 ms          378 ms            2 QueueCapacity=1.024k Threads=2 avg_latency=374.139
BM_Async_Latency_Single_Task/2/4096              394 ms          394 ms            2 QueueCapacity=4.096k Threads=2 avg_latency=370.167
BM_Async_Latency_Single_Task/2/16384             390 ms          390 ms            2 QueueCapacity=16.384k Threads=2 avg_latency=368.267
BM_Async_Latency_Single_Task/2/65536             389 ms          389 ms            2 QueueCapacity=65.536k Threads=2 avg_latency=374.065
BM_Async_Latency_Single_Task/2/262144            397 ms          397 ms            2 QueueCapacity=262.144k Threads=2 avg_latency=395.212
BM_Async_Latency_Single_Task/2/1048576           410 ms          410 ms            2 QueueCapacity=1.04858M Threads=2 avg_latency=402.877
BM_Async_Latency_Single_Task/3/64                391 ms          391 ms            2 QueueCapacity=64 Threads=3 avg_latency=367.951
BM_Async_Latency_Single_Task/3/256               391 ms          391 ms            2 QueueCapacity=256 Threads=3 avg_latency=377.758
BM_Async_Latency_Single_Task/3/1024              392 ms          392 ms            2 QueueCapacity=1.024k Threads=3 avg_latency=373.448
BM_Async_Latency_Single_Task/3/4096              393 ms          393 ms            2 QueueCapacity=4.096k Threads=3 avg_latency=378.183
BM_Async_Latency_Single_Task/3/16384             399 ms          399 ms            2 QueueCapacity=16.384k Threads=3 avg_latency=377.022
BM_Async_Latency_Single_Task/3/65536             386 ms          386 ms            2 QueueCapacity=65.536k Threads=3 avg_latency=378.169
BM_Async_Latency_Single_Task/3/262144            386 ms          386 ms            2 QueueCapacity=262.144k Threads=3 avg_latency=365.815
BM_Async_Latency_Single_Task/3/1048576           402 ms          402 ms            2 QueueCapacity=1.04858M Threads=3 avg_latency=387.205
BM_Async_Latency_Single_Task/4/64                403 ms          403 ms            2 QueueCapacity=64 Threads=4 avg_latency=383.011
BM_Async_Latency_Single_Task/4/256               406 ms          406 ms            2 QueueCapacity=256 Threads=4 avg_latency=385.355
BM_Async_Latency_Single_Task/4/1024              396 ms          396 ms            2 QueueCapacity=1.024k Threads=4 avg_latency=373.103
BM_Async_Latency_Single_Task/4/4096              399 ms          399 ms            2 QueueCapacity=4.096k Threads=4 avg_latency=370.583
BM_Async_Latency_Single_Task/4/16384             401 ms          401 ms            2 QueueCapacity=16.384k Threads=4 avg_latency=378.736
BM_Async_Latency_Single_Task/4/65536             390 ms          389 ms            2 QueueCapacity=65.536k Threads=4 avg_latency=370.111
BM_Async_Latency_Single_Task/4/262144            417 ms          417 ms            2 QueueCapacity=262.144k Threads=4 avg_latency=398.663
BM_Async_Latency_Single_Task/4/1048576           414 ms          413 ms            2 QueueCapacity=1.04858M Threads=4 avg_latency=393.316
BM_Async_Overhead_1_000_000/1/64                1098 ms         1098 ms            1 QueueCapacity=64 Threads=1 Throughput_Mops=0.910638 overhead_ns_per_task=98.1308
BM_Async_Overhead_1_000_000/1/256               1093 ms         1093 ms            1 QueueCapacity=256 Threads=1 Throughput_Mops=0.914505 overhead_ns_per_task=93.488
BM_Async_Overhead_1_000_000/1/1024              1097 ms         1096 ms            1 QueueCapacity=1.024k Threads=1 Throughput_Mops=0.911541 overhead_ns_per_task=97.0428
BM_Async_Overhead_1_000_000/1/4096              1097 ms         1092 ms            1 QueueCapacity=4.096k Threads=1 Throughput_Mops=0.911716 overhead_ns_per_task=96.8325
